user_id,hour_of_day,historical_open_rate,historical_push_count,days_since_last_open,target_opened,site_web,campaign_type_promo,campaign_type_reminder,device_os_iOS,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,segment_inactive,segment_new
1015,17,0.63,92,1,1,True,False,False,False,False,False,True,False,False,False,True,False
1016,11,0.68,23,29,0,False,False,True,False,False,True,False,False,False,False,True,False
1017,4,0.26,31,23,0,False,False,False,False,False,False,True,False,False,False,False,True
1018,8,0.52,75,9,1,True,False,False,True,False,False,False,False,True,False,False,False
1019,11,0.36,62,5,1,False,True,False,False,False,False,False,False,True,False,False,False
1020,19,0.82,84,11,1,True,False,True,True,False,False,True,False,False,False,True,False
1021,8,0.07,96,11,0,True,True,False,False,True,False,False,False,False,False,True,False
1022,2,0.28,81,16,0,True,True,False,True,False,False,False,False,False,False,False,False
1023,0,0.6,57,29,0,False,True,False,True,False,False,True,False,False,False,False,True
1024,21,0.21,70,17,0,False,False,True,False,False,False,True,False,False,False,False,True
1025,14,0.67,65,3,1,False,True,False,False,False,False,False,True,False,False,False,False
1026,9,0.14,37,2,0,False,True,False,True,False,False,False,True,False,False,False,True
1027,13,0.02,68,24,0,False,True,False,False,False,False,False,False,False,True,True,False
1028,6,0.86,95,16,1,True,False,False,False,False,False,False,False,False,False,False,False
1029,3,0.33,75,22,0,True,True,False,False,False,False,False,True,False,False,False,True
1030,4,0.16,17,8,0,True,False,True,False,False,False,False,False,False,False,False,True
1031,19,0.17,7,24,0,True,False,True,False,False,False,True,False,False,False,True,False
1032,15,0.89,52,21,1,False,False,False,False,False,False,False,False,False,False,True,False
1033,2,0.65,35,29,0,True,False,True,False,False,False,False,False,True,False,False,False
1034,16,0.96,2,11,1,False,False,True,False,False,False,False,True,False,False,True,False
1035,12,0.8,40,28,0,True,False,False,False,False,False,False,True,False,False,True,False
1036,5,0.77,37,6,1,False,True,False,True,True,False,False,False,False,False,False,False
1037,4,0.5,57,15,0,False,False,False,False,False,False,False,False,False,False,False,True
1038,15,0.82,10,7,1,True,True,False,False,False,False,False,False,False,True,True,False
1039,10,0.41,76,2,1,True,True,False,False,False,False,False,False,True,False,False,False
1040,16,0.83,81,20,0,True,False,True,False,False,False,True,False,False,False,True,False
1041,4,0.76,46,12,0,True,False,False,False,True,False,False,False,False,False,True,False
1042,5,0.68,90,19,0,False,False,True,True,False,False,False,False,True,False,False,True
1043,9,0.33,5,8,0,True,False,True,True,False,False,False,False,False,True,True,False
1044,20,0.63,5,8,1,True,True,False,False,True,False,False,False,False,False,True,False
1045,0,0.51,27,3,1,False,False,True,True,False,False,False,False,True,False,True,False
1046,20,0.46,5,27,0,True,False,False,False,False,False,False,False,False,True,False,True
1047,9,0.99,61,13,1,True,False,True,False,False,True,False,False,False,False,True,False
1048,16,0.5,8,17,0,True,False,True,True,True,False,False,False,False,False,False,False
1049,2,0.03,31,0,0,True,True,False,True,False,False,False,False,False,True,False,False
1050,1,0.63,97,18,0,True,False,False,True,True,False,False,False,False,False,False,True
1051,16,0.73,21,1,1,False,False,True,True,False,False,False,True,False,False,False,True
1052,3,0.89,99,4,1,True,True,False,True,False,False,False,True,False,False,False,True
1053,1,0.63,21,21,0,True,False,True,False,False,False,False,False,True,False,True,False
1054,4,0.02,51,13,0,True,False,False,False,False,False,False,False,False,False,False,True
1055,9,0.12,79,8,0,True,False,True,False,False,True,False,False,False,False,False,False
1056,0,0.16,59,19,0,True,False,True,True,False,False,True,False,False,False,False,False
1057,0,0.21,2,19,0,False,True,False,False,False,False,False,False,False,False,True,False
1058,3,0.8,30,14,0,True,False,True,True,False,False,True,False,False,False,True,False
1059,6,0.31,58,19,0,False,True,False,False,False,False,True,False,False,False,True,False
1060,13,0.31,92,0,0,False,False,False,True,False,False,True,False,False,False,True,False
1061,13,0.76,81,29,1,True,False,True,True,False,False,False,False,False,True,False,False
1062,17,0.41,20,18,0,True,False,False,False,True,False,False,False,False,False,False,False
1063,1,0.06,40,3,0,True,False,False,False,False,False,False,True,False,False,False,True
1064,0,0.59,29,13,0,True,False,True,False,False,False,False,False,False,False,True,False
1065,20,0.13,5,0,0,False,True,False,False,False,False,True,False,False,False,False,False
1066,21,0.57,89,4,1,True,False,False,True,False,False,False,True,False,False,False,False
1067,15,0.78,10,9,1,True,False,False,False,False,False,True,False,False,False,False,True
1068,21,0.93,83,8,1,True,False,True,True,False,True,False,False,False,False,False,False
1069,17,0.07,61,16,0,True,False,True,False,False,False,False,False,False,True,False,False
1070,15,0.3,1,13,0,True,False,True,False,False,True,False,False,False,False,True,False
1071,22,0.65,47,27,0,True,False,True,False,False,True,False,False,False,False,False,True
1072,21,0.32,98,6,0,False,False,True,False,False,False,False,False,False,True,True,False
1073,23,0.45,57,17,0,False,False,True,False,True,False,False,False,False,False,True,False
1074,5,0.02,14,9,0,True,True,False,True,False,True,False,False,False,False,False,True
1075,9,0.69,25,27,0,True,False,False,False,False,False,False,False,False,False,False,True
1076,1,0.88,90,26,0,True,True,False,True,False,False,True,False,False,False,True,False
1077,6,0.98,21,24,1,False,True,False,False,False,False,False,False,False,True,True,False
1078,20,0.83,16,3,1,True,False,True,True,False,False,False,False,False,True,True,False
1079,16,0.03,74,13,0,False,False,False,False,False,False,True,False,False,False,True,False
1080,2,0.65,32,2,1,True,True,False,False,False,False,False,True,False,False,False,True
1081,19,0.5,45,27,0,True,False,True,False,False,False,False,False,True,False,False,False
1082,11,0.94,64,28,1,True,False,True,True,False,True,False,False,False,False,False,True
1083,1,0.9,84,26,1,True,False,False,True,False,False,False,False,False,False,False,False
1084,6,0.99,73,22,1,False,True,False,False,True,False,False,False,False,False,False,True
1085,16,0.86,60,21,1,False,True,False,False,False,True,False,False,False,False,True,False
1086,18,0.55,98,10,0,True,True,False,False,False,False,True,False,False,False,False,False
1087,11,0.71,95,9,1,True,False,True,True,True,False,False,False,False,False,False,True
1088,8,0.96,19,7,1,False,False,False,False,False,False,False,True,False,False,False,True
1089,13,0.58,47,8,1,False,False,False,True,False,True,False,False,False,False,False,True
1090,1,0.84,95,27,1,False,True,False,False,True,False,False,False,False,False,True,False
1091,20,0.94,64,22,1,False,False,True,True,False,True,False,False,False,False,False,True
1092,3,0.57,30,5,1,True,True,False,True,False,False,False,False,False,True,False,True
1093,18,0.16,47,13,0,False,False,False,True,False,True,False,False,False,False,True,False
1094,20,0.16,88,27,0,True,False,True,False,False,False,False,False,False,False,False,False
1095,15,0.12,33,23,0,False,True,False,True,False,True,False,False,False,False,False,False
1096,21,0.48,82,8,1,False,True,False,False,True,False,False,False,False,False,True,False
1097,16,0.48,21,13,0,False,False,True,True,False,False,False,False,False,False,False,False
1098,1,0.62,95,7,1,False,False,False,False,True,False,False,False,False,False,False,True
1099,16,0.48,63,5,0,False,False,True,True,False,False,True,False,False,False,False,True
1100,18,0.97,42,23,1,True,True,False,True,False,False,True,False,False,False,False,False
1101,7,0.29,61,24,0,True,True,False,False,False,False,False,False,True,False,False,False
1102,23,0.87,43,5,1,False,True,False,False,False,False,False,False,True,False,False,False
1103,19,0.1,68,29,0,False,True,False,True,False,False,False,False,False,False,True,False
1104,5,0.6,26,21,0,True,False,False,True,False,False,True,False,False,False,False,False
1105,11,0.65,33,1,1,False,False,False,False,False,False,False,False,True,False,True,False
1106,22,0.77,33,24,1,False,True,False,True,False,False,False,False,True,False,False,False
1107,17,0.5,49,23,0,True,False,False,True,False,False,False,False,False,True,True,False
1108,1,0.2,84,4,0,False,False,False,False,True,False,False,False,False,False,True,False
1109,18,0.37,41,25,0,False,False,False,False,False,False,False,False,True,False,False,True
1110,23,0.27,72,2,0,True,True,False,False,False,False,False,False,False,False,False,False
1111,9,0.42,36,24,0,True,False,True,True,False,False,False,False,False,True,False,True
1112,2,0.53,72,10,0,True,False,True,True,False,False,True,False,False,False,False,True
1113,11,0.63,95,25,0,False,False,True,True,False,False,False,False,True,False,True,False
1114,15,0.85,22,29,0,True,True,False,False,False,True,False,False,False,False,True,False
1115,11,0.91,47,28,1,True,False,False,True,False,False,True,False,False,False,True,False
1116,7,0.46,83,6,0,True,False,False,False,False,False,False,False,False,False,True,False
1117,4,0.09,20,28,0,True,True,False,False,True,False,False,False,False,False,False,True
1118,10,0.8,87,8,1,True,True,False,True,False,False,True,False,False,False,True,False
1119,9,0.48,24,12,0,True,False,True,False,False,True,False,False,False,False,False,True
1120,2,0.55,43,29,0,False,False,True,True,False,False,True,False,False,False,False,True
1121,22,0.6,88,15,0,False,True,False,False,False,False,False,False,True,False,False,False
1122,8,0.67,73,22,1,True,False,True,False,False,False,False,False,False,False,False,False
1123,11,0.89,16,11,1,True,False,False,False,False,True,False,False,False,False,True,False
1124,5,0.95,27,7,1,True,True,False,True,False,False,False,False,False,False,False,True
1125,18,0.94,45,13,1,False,True,False,False,False,False,False,True,False,False,False,True
1126,15,0.81,37,25,0,False,False,False,True,False,False,True,False,False,False,False,True
1127,20,0.89,13,13,1,False,False,False,False,False,True,False,False,False,False,False,False
1128,22,0.05,51,4,0,False,False,False,False,False,False,False,False,False,False,False,True
1129,23,0.85,2,25,0,False,False,True,False,False,True,False,False,False,False,False,True
1130,13,0.07,76,9,0,False,True,False,True,False,False,False,True,False,False,False,True
1131,3,0.75,97,29,1,False,False,True,True,True,False,False,False,False,False,False,False
1132,17,0.17,87,21,0,False,False,False,True,True,False,False,False,False,False,True,False
1133,9,0.36,59,27,0,False,False,True,True,False,False,True,False,False,False,True,False
1134,17,0.18,14,23,0,True,False,False,True,False,False,False,False,False,True,True,False
1135,11,0.44,49,29,0,True,False,True,False,False,True,False,False,False,False,False,False
1136,18,0.41,30,13,0,True,False,True,False,False,False,False,True,False,False,False,False
1137,7,0.05,98,22,0,True,False,False,True,False,False,False,False,False,False,True,False
1138,0,0.83,9,16,0,False,False,True,True,False,False,False,False,False,True,True,False
1139,13,0.85,79,25,1,False,True,False,True,False,True,False,False,False,False,False,False
1140,22,0.79,24,3,1,True,False,True,True,False,False,False,False,False,True,True,False
1141,5,0.85,41,28,0,False,False,True,False,False,True,False,False,False,False,False,True
1142,13,0.75,60,23,1,True,True,False,True,False,False,True,False,False,False,False,False
1143,1,0.94,89,14,1,False,False,False,True,False,False,True,False,False,False,True,False
1144,8,0.58,32,10,0,True,True,False,True,True,False,False,False,False,False,True,False
1145,11,0.58,47,8,1,False,False,True,True,False,False,False,False,False,False,False,False
1146,4,0.86,21,14,1,False,False,False,False,False,False,False,True,False,False,False,False
1147,1,0.35,42,21,0,True,False,True,False,False,False,True,False,False,False,False,True
1148,18,0.05,70,26,0,False,False,True,True,True,False,False,False,False,False,False,False
1149,6,0.75,89,19,1,True,True,False,False,False,False,False,False,False,True,False,False
1150,6,0.25,2,1,0,True,True,False,False,False,False,False,False,True,False,False,True
1151,9,0.47,31,27,0,True,False,False,True,False,False,True,False,False,False,True,False
1152,16,0.24,56,24,0,True,False,False,True,False,False,False,False,False,True,False,False
1153,13,0.83,30,0,1,False,False,False,False,False,False,False,False,True,False,True,False
1154,10,0.96,63,20,1,False,False,True,False,False,True,False,False,False,False,False,True
1155,19,0.06,15,23,0,False,True,False,False,True,False,False,False,False,False,False,False
1156,5,0.23,18,19,0,True,True,False,False,False,True,False,False,False,False,False,True
1157,7,0.19,32,16,0,False,True,False,False,False,False,False,True,False,False,True,False
1158,18,0.67,14,3,1,True,False,False,True,False,False,False,False,False,False,False,True
1159,18,0.43,62,4,1,False,True,False,False,False,False,True,False,False,False,False,False
1160,23,0.46,82,4,1,False,True,False,False,False,False,False,False,True,False,False,False
1161,23,0.16,99,27,0,False,True,False,False,False,False,True,False,False,False,True,False
