user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
3068,web,reminder,iOS,0,Tue,0.38,33,9,active,1
3069,app,reminder,Android,13,Thu,0.81,50,11,inactive,0
3070,app,promo,Android,21,Sat,0.8,71,28,active,1
3071,web,promo,Android,20,Sat,0.43,83,17,new,0
3072,app,reminder,iOS,0,Fri,0.22,46,18,inactive,0
3073,web,promo,iOS,2,Mon,0.42,52,23,inactive,0
3074,web,reminder,iOS,10,Fri,0.64,74,17,new,0
3075,web,reminder,Android,6,Tue,0.19,87,12,active,0
3076,app,informative,Android,8,Wed,0.77,66,16,new,0
3077,app,promo,iOS,21,Sat,0.33,21,20,new,0
3078,web,reminder,Android,2,Mon,0.93,24,23,active,1
3079,web,promo,iOS,0,Sat,0.51,48,5,active,1
3080,web,informative,iOS,18,Tue,0.85,13,29,inactive,0
3081,web,informative,Android,1,Tue,0.62,64,15,inactive,0
3082,web,promo,Android,20,Sat,0.55,5,17,inactive,0
3083,app,promo,Android,23,Fri,0.68,18,27,active,0
3084,web,reminder,Android,4,Sat,0.81,75,8,inactive,1
3085,app,informative,iOS,16,Fri,0.64,37,29,new,0
3086,web,informative,iOS,18,Sat,0.8,54,12,inactive,0
3087,app,informative,iOS,4,Fri,0.19,32,3,active,0
3088,app,promo,iOS,22,Wed,0.28,28,12,active,0
3089,app,reminder,iOS,20,Thu,0.23,86,2,inactive,0
3090,app,promo,iOS,13,Thu,0.8,45,3,active,1
3091,app,promo,Android,9,Fri,0.09,28,18,active,0
3092,app,promo,iOS,20,Fri,0.8,65,23,inactive,1
3093,web,reminder,Android,6,Sun,0.39,70,0,inactive,0
3094,app,promo,Android,7,Sun,0.08,75,0,new,0
3095,web,informative,iOS,7,Wed,0.42,42,8,active,1
3096,app,informative,iOS,6,Thu,0.3,33,22,inactive,0
3097,app,informative,Android,12,Wed,0.59,16,24,new,0
3098,web,reminder,Android,13,Sun,0.47,13,2,active,1
3099,app,promo,iOS,18,Sun,0.3,21,2,active,0
3100,web,reminder,iOS,10,Tue,0.86,59,29,new,1
3101,web,promo,Android,1,Sat,0.41,47,17,active,0
3102,web,informative,iOS,16,Sun,0.47,39,1,inactive,0
3103,web,promo,iOS,5,Thu,0.85,88,10,new,1
3104,app,promo,iOS,8,Fri,0.09,43,8,new,0
3105,app,promo,iOS,18,Mon,0.39,27,1,inactive,0
3106,web,reminder,iOS,4,Sun,0.4,37,19,new,0
3107,app,promo,Android,8,Tue,0.5,3,26,inactive,0
3108,app,promo,iOS,6,Sat,0.11,76,3,inactive,0
3109,web,promo,iOS,3,Mon,0.1,7,8,active,0
3110,app,reminder,Android,17,Wed,0.42,58,13,active,0
3111,web,reminder,Android,17,Sat,0.03,20,18,active,0
3112,web,reminder,iOS,19,Wed,0.25,79,15,active,0
3113,app,promo,iOS,16,Wed,0.2,65,25,active,0
3114,app,informative,Android,3,Fri,0.49,74,13,inactive,0
3115,app,informative,iOS,21,Wed,0.01,14,14,new,0
3116,web,informative,iOS,15,Sun,0.68,79,17,new,0
3117,web,promo,iOS,21,Mon,0.86,98,27,active,1
3118,app,informative,Android,22,Tue,0.71,49,14,inactive,0
3119,app,informative,iOS,4,Sun,0.82,89,18,inactive,0
3120,app,informative,iOS,8,Fri,0.64,95,29,inactive,0
3121,app,promo,Android,1,Tue,0.51,74,8,new,1
3122,web,informative,iOS,1,Wed,0.22,37,20,inactive,0
3123,app,informative,iOS,3,Thu,0.28,6,20,active,0
3124,web,promo,iOS,19,Sat,0.32,6,15,inactive,0
3125,web,reminder,iOS,19,Fri,0.04,28,22,active,0
3126,app,informative,Android,16,Wed,0.91,78,29,new,1
3127,app,reminder,Android,19,Fri,0.9,13,16,new,1
3128,app,informative,iOS,20,Thu,0.11,13,9,inactive,0
3129,web,promo,iOS,18,Mon,0.56,10,4,new,1
3130,app,reminder,iOS,2,Sun,0.47,80,8,new,0
3131,app,reminder,iOS,4,Mon,0.68,39,13,inactive,0
3132,web,reminder,Android,9,Sat,0.6,99,29,new,0
3133,app,reminder,Android,5,Mon,0.12,79,21,active,0
3134,web,informative,Android,2,Sun,0.66,23,27,inactive,0
3135,app,informative,iOS,16,Sun,0.61,37,23,active,0
3136,web,reminder,iOS,9,Thu,0.53,8,9,new,1
3137,app,informative,iOS,23,Tue,0.4,90,23,inactive,0
3138,app,reminder,Android,11,Thu,0.95,60,0,active,1
3139,web,reminder,Android,0,Thu,0.85,86,23,inactive,0
3140,web,promo,Android,17,Wed,0.59,5,21,active,0
3141,app,reminder,Android,18,Mon,0.01,98,19,active,0
3142,web,informative,Android,21,Fri,0.43,27,2,inactive,0
3143,web,reminder,iOS,19,Sun,0.7,19,15,active,1
3144,web,promo,iOS,3,Sat,0.12,43,4,inactive,0
3145,web,informative,iOS,14,Tue,0.41,43,12,new,0
3146,app,promo,Android,8,Sun,0.19,35,4,active,0
3147,app,promo,iOS,5,Fri,0.34,84,22,active,0
3148,web,reminder,iOS,11,Wed,0.03,55,24,active,0
3149,web,promo,Android,17,Wed,0.13,61,10,active,0
3150,web,promo,Android,22,Tue,0.45,47,16,new,0
3151,web,informative,Android,14,Fri,0.9,77,29,inactive,1
3152,app,promo,iOS,18,Tue,0.49,56,24,inactive,0
3153,app,reminder,Android,8,Tue,0.45,82,2,inactive,0
3154,web,reminder,iOS,21,Mon,0.79,18,21,new,1
3155,web,reminder,iOS,23,Fri,0.27,65,5,new,0
3156,web,promo,Android,12,Mon,0.1,96,15,inactive,0
3157,app,informative,iOS,15,Sun,0.21,53,19,inactive,0
3158,web,reminder,Android,12,Mon,0.79,89,29,new,0
3159,app,promo,Android,0,Sun,0.68,85,1,new,1
3160,web,reminder,iOS,17,Sat,0.09,91,4,active,0
3161,app,reminder,iOS,21,Mon,0.67,11,18,inactive,0
3162,web,informative,iOS,2,Thu,0.93,1,19,inactive,1
3163,app,reminder,Android,16,Wed,0.04,83,21,inactive,0
3164,web,informative,iOS,21,Wed,0.62,96,10,inactive,0
3165,web,promo,Android,4,Thu,0.38,8,22,inactive,0
3166,web,reminder,Android,5,Sun,0.5,19,17,active,0
3167,app,promo,iOS,20,Sun,0.53,55,26,new,0
3168,web,promo,iOS,16,Tue,0.77,16,2,active,1
3169,app,promo,iOS,16,Fri,0.56,99,11,active,0
3170,app,reminder,iOS,0,Fri,0.59,66,22,inactive,0
3171,web,informative,Android,6,Fri,0.33,12,12,active,0
3172,web,reminder,iOS,21,Mon,0.13,93,20,active,0
3173,web,promo,Android,15,Fri,0.68,74,19,inactive,0
3174,app,informative,iOS,4,Fri,0.0,62,19,active,0
3175,web,promo,iOS,15,Sun,0.33,86,8,active,1
3176,app,informative,iOS,3,Fri,0.22,98,8,new,0
3177,app,reminder,Android,10,Wed,0.39,58,25,inactive,0
3178,web,informative,iOS,13,Thu,0.31,21,6,inactive,0
3179,web,reminder,Android,12,Sat,0.7,37,0,active,1
3180,web,promo,iOS,23,Sun,0.26,5,0,inactive,0
3181,web,informative,iOS,7,Tue,0.56,70,18,new,0
3182,web,promo,Android,20,Thu,0.46,32,2,active,1
3183,web,informative,Android,19,Fri,0.8,67,6,new,1
3184,app,reminder,iOS,14,Tue,0.43,10,11,active,0
3185,app,informative,iOS,17,Tue,0.86,69,29,active,1
3186,app,informative,Android,6,Thu,0.0,88,15,inactive,0
3187,web,reminder,iOS,20,Thu,0.6,84,12,inactive,0
3188,app,reminder,Android,18,Thu,0.01,62,17,active,0
3189,app,reminder,iOS,8,Sun,0.71,37,23,new,0
3190,app,informative,Android,10,Sun,0.23,95,16,active,0
3191,app,promo,Android,9,Sat,0.38,47,26,active,0
3192,app,informative,Android,13,Thu,0.38,81,28,active,0
3193,web,informative,Android,15,Sat,0.85,49,23,new,1
3194,web,promo,Android,7,Mon,0.1,24,8,inactive,0
3195,app,reminder,iOS,0,Wed,0.67,82,13,inactive,0
3196,app,informative,iOS,11,Sat,0.98,26,4,new,1
3197,app,promo,iOS,2,Wed,0.02,55,10,inactive,0
3198,web,reminder,iOS,1,Fri,0.97,7,19,active,1
3199,web,reminder,iOS,15,Mon,0.02,78,5,inactive,0
3200,app,informative,iOS,3,Tue,0.84,41,5,inactive,1
3201,web,reminder,iOS,1,Thu,0.96,2,23,new,1
3202,web,reminder,iOS,11,Fri,0.99,30,7,new,1
3203,app,promo,iOS,23,Tue,0.46,81,0,active,1
3204,web,promo,Android,16,Sun,0.87,20,8,active,1
3205,web,reminder,Android,19,Wed,0.12,56,9,inactive,0
3206,app,promo,iOS,20,Tue,0.43,74,16,new,0
3207,web,reminder,Android,9,Thu,0.31,24,2,new,0
3208,web,informative,iOS,19,Thu,0.4,12,22,active,0
3209,app,promo,Android,7,Sat,0.7,91,20,inactive,0
3210,web,reminder,Android,17,Sat,0.09,15,21,inactive,0
3211,web,reminder,Android,17,Sun,1.0,73,12,new,1
3212,app,promo,iOS,17,Wed,0.64,82,7,new,1
3213,app,promo,iOS,1,Thu,0.87,48,19,new,1
3214,app,informative,iOS,11,Mon,0.83,61,13,new,0
3215,web,reminder,iOS,9,Fri,0.77,71,29,active,1
3216,app,informative,Android,7,Wed,0.04,28,19,active,0
3217,web,informative,iOS,18,Wed,0.52,3,7,new,0
3218,app,informative,Android,9,Tue,0.33,16,18,inactive,0
3219,web,promo,iOS,10,Wed,0.11,36,12,active,0
3220,app,informative,Android,13,Sun,0.34,4,5,new,0
3221,app,promo,Android,14,Fri,0.64,99,3,new,1
3222,app,promo,Android,23,Mon,0.23,9,5,inactive,0
3223,app,informative,Android,22,Tue,0.44,12,19,inactive,0
3224,web,informative,iOS,9,Fri,0.4,74,1,new,0
3225,app,reminder,iOS,3,Sat,0.05,44,9,active,0
3226,app,informative,Android,6,Wed,0.63,66,10,active,0
3227,web,reminder,iOS,10,Sun,0.62,19,10,inactive,0
3228,app,informative,iOS,23,Thu,0.97,13,2,active,1
3229,web,informative,Android,21,Sat,0.3,55,10,active,0
3230,app,informative,iOS,21,Thu,0.42,97,7,active,1
3231,app,informative,iOS,2,Fri,0.4,65,28,new,0
3232,app,reminder,iOS,4,Mon,0.92,92,16,new,1
3233,web,reminder,Android,1,Thu,0.41,70,26,active,0
3234,app,informative,iOS,11,Sun,0.44,3,25,new,0
3235,app,informative,Android,20,Fri,0.25,25,21,inactive,0
3236,app,reminder,Android,4,Tue,0.0,52,24,active,0
3237,web,promo,Android,6,Wed,0.11,16,0,active,0
3238,web,promo,iOS,3,Mon,0.7,43,15,inactive,0
3239,app,promo,iOS,10,Sun,0.68,56,28,active,0
3240,web,reminder,iOS,21,Sun,0.32,68,19,active,0
3241,app,reminder,Android,8,Mon,0.47,8,6,active,1
3242,app,promo,iOS,3,Tue,0.3,80,21,inactive,0
3243,app,promo,Android,21,Mon,0.73,44,21,new,0
3244,app,informative,iOS,8,Fri,0.84,38,24,new,1
3245,app,reminder,Android,11,Mon,0.9,23,7,active,1
3246,app,reminder,iOS,15,Mon,0.17,6,12,new,0
3247,app,promo,iOS,0,Mon,0.7,43,28,active,1
3248,web,promo,iOS,7,Fri,0.96,44,4,inactive,1
3249,web,reminder,Android,0,Sat,0.65,80,26,inactive,0
3250,web,informative,Android,19,Wed,0.35,80,29,active,0
3251,web,promo,iOS,18,Thu,0.64,23,27,active,0
3252,web,reminder,Android,3,Sat,0.69,16,26,active,1
3253,web,reminder,Android,13,Mon,0.4,76,17,new,0
3254,web,informative,Android,22,Tue,0.1,9,11,inactive,0
3255,app,informative,iOS,13,Sun,0.61,82,15,active,0
3256,app,promo,iOS,8,Tue,0.8,9,2,new,1
3257,app,promo,iOS,8,Fri,1.0,85,11,active,1
3258,app,promo,Android,16,Wed,0.22,58,25,inactive,0
3259,web,reminder,iOS,14,Mon,0.7,65,18,inactive,0
3260,web,promo,Android,9,Fri,0.03,59,19,inactive,0
3261,app,reminder,Android,16,Thu,0.97,23,17,active,1
3262,app,promo,iOS,8,Wed,0.01,69,7,inactive,0
3263,web,informative,iOS,3,Wed,0.36,19,23,active,0
3264,app,informative,iOS,13,Fri,0.08,35,29,new,0
3265,app,reminder,Android,2,Sat,0.62,97,12,new,0
3266,app,informative,Android,20,Sun,0.34,55,27,new,0
3267,app,reminder,iOS,11,Tue,0.73,82,7,active,1
3268,web,reminder,Android,21,Sat,0.49,40,9,inactive,0
3269,app,informative,iOS,0,Wed,0.42,14,13,inactive,0
3270,app,reminder,iOS,0,Tue,0.35,84,14,active,0
3271,web,informative,iOS,12,Wed,0.09,13,20,new,0
3272,web,promo,iOS,13,Sun,0.2,53,14,new,0
3273,app,promo,iOS,15,Wed,0.64,80,25,active,1
3274,web,informative,iOS,6,Wed,0.5,95,5,inactive,0
3275,app,informative,Android,9,Thu,0.07,39,13,inactive,0
3276,app,informative,Android,14,Tue,0.54,99,5,inactive,0
3277,web,informative,iOS,7,Thu,0.05,84,22,inactive,0
3278,app,promo,iOS,10,Tue,0.51,65,0,new,0
3279,app,reminder,Android,23,Sun,0.96,56,9,inactive,1
3280,app,reminder,Android,13,Sun,0.31,40,18,active,0
3281,app,promo,iOS,12,Thu,0.72,46,10,inactive,0
3282,web,reminder,iOS,22,Thu,0.75,77,2,new,1
3283,web,promo,Android,12,Thu,0.4,7,26,inactive,0
3284,app,reminder,iOS,8,Sun,0.59,45,22,inactive,0
3285,web,informative,Android,16,Sun,0.47,22,29,active,0
3286,app,informative,iOS,17,Fri,0.28,7,5,inactive,0
3287,app,informative,Android,18,Thu,0.75,84,8,inactive,1
3288,app,promo,iOS,12,Sat,0.7,52,24,active,1
3289,app,promo,iOS,11,Sat,0.9,68,8,active,1
3290,app,reminder,iOS,20,Wed,0.62,70,28,active,0
3291,web,reminder,Android,19,Mon,0.39,67,3,active,1
3292,app,reminder,iOS,19,Thu,0.71,3,2,new,1
3293,web,promo,Android,7,Mon,0.62,58,19,inactive,0
3294,web,reminder,Android,23,Mon,0.62,67,18,inactive,0
3295,app,informative,Android,10,Wed,0.85,54,22,new,1
3296,app,reminder,Android,6,Mon,0.91,9,10,active,1
3297,app,informative,iOS,0,Sun,0.18,54,18,inactive,0
3298,app,promo,iOS,9,Mon,0.31,80,16,active,0
3299,app,informative,iOS,14,Sun,0.65,51,7,active,1
3300,web,informative,Android,3,Sun,0.56,16,5,new,1
3301,app,informative,iOS,0,Sat,0.65,12,4,new,1
3302,app,promo,Android,10,Sun,0.43,20,7,active,1
3303,web,promo,Android,4,Mon,0.41,53,26,inactive,0
3304,web,promo,Android,18,Tue,0.12,31,7,active,0
3305,app,promo,iOS,18,Thu,0.62,94,2,inactive,1
3306,web,reminder,Android,3,Thu,0.18,21,18,active,0
3307,app,promo,iOS,1,Mon,0.67,3,15,active,0
3308,web,informative,iOS,6,Wed,0.97,21,9,inactive,1
3309,web,promo,iOS,12,Tue,0.26,92,22,new,0
3310,app,reminder,Android,19,Wed,0.14,28,2,new,0
3311,web,reminder,iOS,20,Wed,0.02,5,8,active,0
3312,web,reminder,Android,11,Mon,0.38,71,7,inactive,0
3313,web,informative,Android,1,Fri,0.21,69,7,new,0
3314,web,promo,Android,21,Mon,0.49,73,24,inactive,0
3315,web,promo,Android,8,Sat,0.52,47,7,new,0
3316,web,promo,iOS,15,Fri,0.35,85,19,inactive,0
3317,app,informative,iOS,7,Sun,0.75,20,6,active,1
3318,app,informative,iOS,23,Tue,0.9,38,13,inactive,0
3319,web,reminder,iOS,17,Fri,0.21,37,21,active,0
3320,app,reminder,Android,3,Mon,0.84,58,16,new,0
3321,app,promo,Android,23,Mon,0.13,17,11,inactive,0
3322,app,informative,Android,10,Wed,0.23,42,4,new,0
3323,web,informative,Android,16,Mon,0.56,92,1,new,1
3324,app,promo,iOS,7,Sun,0.31,95,24,active,0
3325,web,promo,iOS,18,Sat,0.04,97,14,inactive,0
3326,app,reminder,Android,7,Mon,0.29,32,10,active,0
3327,web,reminder,Android,5,Thu,0.9,62,14,inactive,1
3328,web,reminder,Android,22,Thu,0.17,96,12,new,0
3329,app,promo,Android,1,Wed,0.76,87,18,new,0
3330,app,promo,iOS,14,Fri,0.72,21,11,inactive,0
3331,web,reminder,Android,0,Fri,0.11,89,14,new,0
3332,app,reminder,iOS,5,Thu,0.33,33,11,new,0
3333,app,informative,iOS,18,Sat,0.19,67,22,active,0
3334,app,informative,Android,3,Tue,0.02,6,17,new,0
3335,web,reminder,Android,12,Sun,0.17,92,22,new,0
3336,web,reminder,iOS,14,Sun,0.2,66,28,new,0
3337,app,informative,iOS,8,Sun,0.17,32,3,inactive,0
3338,app,reminder,Android,2,Sat,0.09,64,10,new,0
3339,app,informative,iOS,1,Thu,0.53,26,21,active,0
3340,web,informative,Android,15,Sun,0.32,62,14,active,0
3341,web,informative,Android,17,Sat,0.91,5,24,active,1
3342,app,promo,iOS,17,Tue,0.19,11,23,active,0
3343,app,promo,iOS,5,Fri,0.6,74,24,new,0
3344,app,reminder,Android,17,Thu,0.9,79,29,active,1
3345,app,informative,Android,10,Mon,0.05,82,4,inactive,0
3346,app,promo,iOS,6,Sun,0.52,49,4,inactive,0
3347,app,reminder,iOS,22,Tue,0.45,78,19,new,0
3348,web,reminder,iOS,22,Tue,0.93,92,24,inactive,1
3349,app,reminder,iOS,13,Tue,0.66,94,29,inactive,0
3350,web,reminder,Android,17,Fri,0.35,62,9,new,0
3351,app,reminder,Android,6,Sat,0.71,60,23,new,0
3352,app,informative,Android,9,Wed,0.58,77,21,active,0
3353,web,reminder,iOS,7,Sun,0.35,84,9,active,0
3354,web,informative,iOS,23,Mon,0.79,2,29,new,0
3355,web,promo,Android,13,Sun,0.67,89,29,inactive,0
3356,web,reminder,iOS,17,Thu,0.01,59,21,new,0
3357,app,promo,iOS,4,Sat,0.87,76,5,active,1
3358,web,informative,iOS,13,Tue,0.4,25,5,new,0
3359,app,informative,iOS,21,Sun,0.65,68,22,new,0
3360,web,promo,iOS,21,Fri,0.4,42,5,inactive,0
3361,app,reminder,iOS,21,Tue,0.88,76,23,new,1
3362,app,reminder,Android,9,Sat,0.65,71,6,active,1
3363,app,promo,Android,14,Thu,0.58,55,17,new,0
3364,app,promo,Android,5,Mon,0.98,38,25,inactive,1
3365,app,promo,Android,8,Tue,0.28,96,3,new,0
3366,app,reminder,iOS,9,Sun,0.07,43,13,inactive,0
3367,web,reminder,Android,22,Sun,0.52,70,10,new,0
3368,app,reminder,Android,16,Fri,0.42,53,6,inactive,0
3369,web,promo,Android,0,Fri,0.45,91,17,new,0
3370,web,reminder,Android,13,Wed,0.62,99,19,new,0
3371,app,informative,iOS,3,Fri,0.62,21,1,new,1
3372,web,promo,iOS,1,Wed,0.39,20,1,new,0
3373,app,reminder,Android,2,Mon,0.86,19,29,new,1
3374,web,promo,Android,6,Thu,0.65,33,6,active,1
3375,app,informative,iOS,22,Wed,0.89,63,10,active,1
3376,web,informative,iOS,13,Tue,0.91,68,17,new,1
3377,app,promo,Android,11,Sat,0.17,60,19,inactive,0
3378,app,promo,iOS,18,Sun,0.68,19,6,inactive,1
3379,app,informative,iOS,17,Tue,0.32,28,21,active,0
3380,app,promo,Android,14,Sun,0.84,22,19,active,1
3381,web,informative,iOS,0,Thu,0.73,51,24,active,0
3382,app,informative,Android,2,Fri,0.2,88,4,inactive,0
3383,web,reminder,Android,14,Sat,0.94,63,1,active,1
3384,web,promo,iOS,3,Tue,0.68,62,13,active,1
3385,web,promo,iOS,14,Sat,0.95,94,6,active,1
3386,app,reminder,iOS,9,Wed,0.2,29,9,new,0
3387,web,informative,iOS,5,Thu,0.87,74,27,new,0
3388,web,promo,iOS,12,Tue,0.67,32,17,active,1
3389,web,reminder,iOS,6,Fri,0.55,73,7,inactive,1
3390,app,reminder,Android,21,Sat,0.82,25,22,new,0
3391,app,promo,iOS,0,Fri,0.63,16,15,active,0
3392,web,reminder,Android,21,Sat,0.67,15,13,new,0
3393,app,informative,iOS,10,Tue,0.25,59,27,inactive,0
3394,app,reminder,iOS,13,Thu,0.82,48,8,active,1
3395,web,informative,iOS,5,Mon,0.65,18,5,active,1
3396,web,informative,iOS,4,Tue,0.84,23,6,new,1
3397,app,promo,iOS,18,Fri,0.35,55,25,active,0
3398,web,reminder,Android,18,Mon,0.33,42,29,new,0
3399,app,informative,Android,12,Thu,0.02,3,29,inactive,0
3400,app,informative,Android,6,Fri,0.77,71,8,new,1
3401,app,reminder,iOS,7,Thu,0.33,52,6,active,1
3402,app,informative,iOS,13,Sat,0.33,11,8,inactive,0
3403,app,reminder,iOS,18,Tue,0.69,55,23,inactive,0
3404,app,promo,Android,18,Thu,0.25,88,20,inactive,0
3405,web,informative,Android,22,Fri,0.91,99,6,new,1
3406,web,informative,iOS,11,Tue,0.54,25,11,inactive,0
3407,app,reminder,Android,22,Sun,0.97,92,22,active,1
3408,app,reminder,iOS,8,Fri,0.08,76,16,inactive,0
3409,app,reminder,iOS,13,Fri,0.34,87,19,inactive,0
3410,web,reminder,Android,5,Sun,0.38,81,20,new,0
3411,app,informative,Android,14,Sun,0.73,41,11,new,0
3412,web,promo,Android,12,Mon,0.21,37,21,active,0
3413,app,promo,Android,6,Wed,0.38,82,22,active,0
3414,app,promo,iOS,10,Thu,0.91,55,4,new,1
3415,web,promo,iOS,9,Thu,0.11,9,17,inactive,0
3416,web,reminder,Android,0,Mon,0.75,99,4,new,1
3417,app,informative,Android,6,Sat,0.7,36,4,new,1
3418,app,informative,Android,17,Thu,0.13,57,6,new,0
3419,app,informative,Android,22,Sun,0.69,63,28,active,1
3420,web,reminder,iOS,2,Mon,0.57,82,2,active,1
3421,web,informative,iOS,8,Thu,0.29,20,0,active,1
3422,web,reminder,iOS,4,Thu,0.31,85,27,active,0
3423,web,informative,iOS,22,Fri,0.83,47,5,inactive,1
3424,web,promo,iOS,23,Mon,0.23,20,27,active,0
3425,web,reminder,iOS,12,Sun,0.51,6,6,active,1
3426,app,informative,iOS,15,Sat,0.68,73,26,inactive,0
3427,app,promo,Android,15,Thu,0.13,93,25,inactive,0
3428,web,promo,iOS,11,Sat,0.93,29,7,new,1
3429,app,promo,Android,17,Wed,0.26,77,13,inactive,0
3430,app,reminder,Android,10,Mon,0.32,91,22,inactive,0
3431,web,reminder,Android,16,Mon,0.67,49,14,active,0
3432,app,informative,iOS,6,Mon,0.08,6,6,active,0
3433,web,promo,iOS,14,Sun,0.63,39,6,active,1
3434,web,informative,iOS,5,Sun,0.92,32,0,active,1
3435,app,informative,iOS,5,Fri,0.25,49,8,inactive,0
3436,web,promo,Android,17,Mon,0.36,43,24,active,0
3437,web,informative,iOS,18,Fri,0.23,28,6,active,0
3438,web,reminder,Android,19,Sun,0.82,45,24,new,1
3439,web,informative,iOS,18,Wed,0.17,65,26,inactive,0
3440,web,promo,iOS,1,Tue,0.35,50,19,inactive,0
3441,web,reminder,Android,2,Fri,0.6,54,6,inactive,1
3442,web,reminder,Android,13,Thu,0.4,51,17,new,0
3443,web,informative,Android,21,Mon,0.07,43,13,inactive,0
3444,app,informative,iOS,3,Tue,0.95,64,21,inactive,1
3445,app,reminder,iOS,21,Fri,0.34,95,14,active,0
3446,app,informative,Android,16,Sat,0.45,30,17,inactive,0
3447,web,promo,iOS,5,Sun,0.17,82,9,active,0
3448,web,informative,Android,18,Sat,0.87,93,2,new,1
3449,app,informative,iOS,8,Thu,0.29,42,26,active,0
3450,app,reminder,Android,3,Tue,0.02,38,28,new,0
3451,app,informative,Android,6,Wed,0.32,87,10,new,0
3452,web,informative,iOS,3,Fri,0.98,86,0,new,1
3453,app,informative,Android,10,Sat,0.15,66,22,active,0
3454,app,promo,iOS,21,Sat,0.03,69,27,new,0
3455,web,informative,iOS,22,Fri,0.58,15,1,active,1
3456,app,promo,Android,1,Sat,0.37,61,15,active,0
3457,web,promo,Android,9,Wed,0.79,96,2,active,1
3458,web,promo,iOS,5,Sat,0.73,6,27,new,0
3459,web,promo,iOS,7,Fri,0.19,78,16,active,0
3460,app,reminder,Android,14,Mon,0.56,24,2,active,1
3461,app,promo,Android,12,Sat,0.03,85,10,new,0
3462,web,informative,Android,21,Fri,0.44,14,3,active,1
3463,app,promo,iOS,1,Mon,0.71,12,29,new,0
3464,app,informative,iOS,19,Sat,0.41,55,6,new,0
3465,app,promo,iOS,0,Sat,0.12,68,21,new,0
3466,app,reminder,Android,14,Fri,0.06,44,15,active,0
3467,web,promo,Android,6,Thu,0.85,85,16,active,1
3468,app,promo,iOS,23,Thu,0.89,81,10,inactive,1
3469,web,reminder,iOS,17,Tue,0.34,93,3,inactive,0
3470,web,promo,Android,9,Thu,0.16,51,24,inactive,0
3471,app,informative,iOS,14,Wed,0.98,80,2,new,1
3472,web,promo,Android,4,Tue,0.55,82,21,inactive,0
3473,app,promo,Android,23,Thu,0.48,38,26,active,0
3474,app,promo,Android,10,Mon,0.74,41,15,new,0
3475,web,reminder,iOS,7,Sun,0.17,44,1,new,0
3476,web,promo,iOS,20,Fri,0.58,75,4,active,1
3477,web,promo,Android,7,Thu,0.89,96,24,inactive,1
3478,web,informative,Android,5,Mon,0.02,92,27,inactive,0
3479,app,promo,iOS,14,Sun,0.67,16,17,active,1
3480,app,promo,Android,14,Tue,0.55,98,2,active,1
3481,app,promo,iOS,4,Fri,0.95,50,27,inactive,1
3482,web,promo,iOS,12,Thu,0.26,94,1,active,0
3483,web,informative,iOS,13,Tue,0.86,38,1,inactive,1
3484,web,informative,Android,10,Thu,0.31,86,21,active,0
3485,app,reminder,Android,19,Tue,0.43,5,21,inactive,0
3486,web,promo,Android,20,Thu,0.21,9,20,active,0
3487,app,reminder,Android,11,Sun,0.86,77,29,new,1
3488,web,reminder,iOS,19,Mon,0.2,39,1,new,0
3489,app,promo,Android,0,Wed,0.86,87,15,new,0
3490,app,informative,iOS,2,Sun,0.46,27,0,active,1
3491,web,informative,Android,7,Mon,0.84,32,28,inactive,1
3492,web,promo,Android,22,Fri,0.26,64,28,inactive,0
3493,app,promo,Android,11,Thu,0.13,95,18,inactive,0
3494,app,informative,Android,14,Wed,0.55,33,18,new,0
3495,web,promo,Android,22,Sun,0.51,90,8,new,1
3496,web,promo,iOS,2,Wed,0.36,18,19,inactive,0
3497,app,promo,Android,21,Fri,0.66,76,29,active,1
3498,web,informative,Android,7,Fri,0.1,67,29,active,0
3499,app,reminder,Android,23,Wed,0.62,5,8,inactive,1
3500,app,reminder,Android,18,Fri,0.21,78,28,inactive,0
3501,web,promo,Android,19,Fri,0.13,59,10,active,0
3502,web,informative,iOS,5,Thu,0.91,76,0,inactive,1
3503,web,promo,Android,17,Mon,0.46,4,18,active,0
3504,web,informative,iOS,10,Sat,0.76,16,16,active,1
3505,web,promo,Android,11,Tue,0.09,75,5,new,0
3506,app,informative,iOS,22,Wed,0.06,48,0,new,0
3507,app,informative,Android,1,Tue,0.49,66,17,new,0
3508,web,reminder,Android,4,Wed,0.32,77,8,inactive,0
3509,web,promo,iOS,3,Wed,0.0,8,26,active,0
3510,web,reminder,Android,8,Mon,0.18,44,0,inactive,0
3511,app,reminder,iOS,12,Sun,0.22,21,3,inactive,0
3512,web,informative,Android,12,Sun,0.29,26,21,inactive,0
3513,web,promo,iOS,14,Wed,0.88,35,29,active,1
3514,app,informative,iOS,1,Wed,0.42,15,17,new,0
3515,app,informative,iOS,22,Mon,0.68,40,16,active,0
3516,web,informative,Android,12,Fri,0.02,30,19,active,0
3517,web,promo,iOS,6,Sun,0.81,66,18,inactive,0
3518,web,promo,Android,22,Sat,0.24,80,22,inactive,0
